cl_id,successful,paid_amount,co_name,datecl,payment_method,mid,card_brand
7314,1,1819.92,Brazil,2/9/2021,Prepaid cards,15,Amex
1264,1,2820.84,Ireland,2/24/2021,Bank transfers,229,MasterCard
5132,0,2148.48,Spain,3/2/2021,Mobile,171,Amex
7877,1,1049.28,Australia,2/23/2021,E-Wallet,44,JBC
6391,1,3887.72,Denmark,2/14/2021,Prepaid cards,70,Visa
4310,1,4976.68,United States,2/15/2021,Credit cards,241,Visa
2100,1,4175.04,Germany,3/26/2021,Mobile,104,Visa
5875,1,1219.04,Spain,2/13/2021,Prepaid cards,64,JBC
2588,1,1335.84,Denmark,3/13/2021,E-Wallet,203,Visa
2172,0,2108.28,Spain,4/1/2021,Bank transfers,156,Amex
9413,1,1742.88,Spain,1/29/2021,E-Wallet,158,Amex
158,1,4025.44,Netherlands,2/6/2021,Mobile,85,MasterCard
9356,1,4973.92,United Kingdom,1/13/2021,Prepaid cards,158,MasterCard
4843,1,4271.08,Spain,1/23/2021,E-Wallet,42,JBC
9983,0,1293.16,Spain,3/16/2021,Prepaid cards,138,JBC
949,1,1031.36,Brazil,1/4/2021,Prepaid cards,238,Amex
5985,0,3897.84,Ireland,1/29/2021,E-Wallet,92,JBC
7255,0,1122.24,Switzerland,3/12/2021,Prepaid cards,131,Amex
3571,1,4053.24,United Kingdom,1/17/2021,Prepaid cards,122,MasterCard
5642,0,4729.64,Switzerland,3/17/2021,Prepaid cards,162,Visa
7573,0,1471.8,Germany,3/24/2021,Mobile,264,Visa
525,0,1015.76,Switzerland,2/24/2021,Credit cards,138,MasterCard
1129,0,2780.36,United States,3/31/2021,Prepaid cards,195,Amex
9542,1,3219.56,Netherlands,3/13/2021,Prepaid cards,248,MasterCard
1667,1,4987.84,Norway,1/17/2021,Credit cards,184,Amex
7047,0,4980.24,United States,1/10/2021,Prepaid cards,271,JBC
8265,0,1074.48,United Kingdom,3/26/2021,Prepaid cards,113,MasterCard
6367,0,2571.84,Iran,3/6/2021,Prepaid cards,11,Visa
9884,1,1298.24,Australia,3/16/2021,Prepaid cards,239,Visa
3884,1,1564.68,Switzerland,3/22/2021,E-Wallet,269,Amex
7351,0,3157.52,Norway,3/22/2021,Bank transfers,191,Visa
5790,0,1476.28,Iran,1/7/2021,Bank transfers,278,MasterCard
7570,1,2496.56,Germany,2/16/2021,Mobile,187,Visa
9070,0,2469.24,Finland,2/20/2021,E-Wallet,277,Visa
803,0,1883.64,Finland,3/13/2021,E-Wallet,153,Visa
9464,1,4088.12,Norway,3/18/2021,Bank transfers,6,Amex
1035,1,3730.16,Iran,1/23/2021,Prepaid cards,86,JBC
9973,0,2254.12,Turkey,3/24/2021,Credit cards,195,Visa
4391,0,4069.56,New Zealand,2/1/2021,Mobile,241,Visa
8426,0,4500.12,Turkey,2/9/2021,Bank transfers,84,Amex
9162,0,4032.56,United Kingdom,1/11/2021,Prepaid cards,213,MasterCard
1016,1,4557.88,Brazil,1/4/2021,Credit cards,280,MasterCard
7049,1,1436.96,Turkey,2/15/2021,Bank transfers,160,Visa
4170,0,2436.28,United Kingdom,2/12/2021,E-Wallet,229,JBC
8278,0,2601.72,Brazil,3/3/2021,Bank transfers,197,JBC
7920,0,2662.2,Ireland,1/13/2021,Mobile,37,Amex
3013,0,4629.28,New Zealand,1/4/2021,Mobile,9,Amex
4344,1,1828.88,United Kingdom,3/30/2021,Prepaid cards,139,Amex
3352,0,3880.88,Denmark,3/22/2021,Prepaid cards,258,JBC
758,0,3724.8,Switzerland,1/2/2021,Prepaid cards,125,JBC
4521,1,4724.6,United Kingdom,2/2/2021,Mobile,199,Visa
8190,1,4251.24,Australia,3/6/2021,Mobile,167,Amex
1150,0,2315.84,Ireland,2/2/2021,Mobile,155,Visa
7394,1,4960.28,Denmark,2/25/2021,Credit cards,104,JBC
276,0,1974.8,France,1/13/2021,Bank transfers,176,JBC
8974,1,2097.92,Norway,1/18/2021,E-Wallet,290,Visa
8923,0,3756.04,Turkey,1/9/2021,Credit cards,265,Amex
3309,0,1770.2,Canada,3/22/2021,Prepaid cards,26,Amex
1430,0,4240.76,Ireland,3/13/2021,E-Wallet,110,Visa
9460,1,1896.32,Norway,1/1/2021,Bank transfers,154,Visa
549,1,4533,Germany,3/5/2021,Credit cards,233,JBC
7870,0,3965.28,United States,2/24/2021,E-Wallet,67,Amex
2580,0,4413.56,France,1/2/2021,Mobile,68,Visa
5541,0,4057.28,Germany,2/10/2021,Credit cards,28,MasterCard
7743,1,3176.32,Germany,1/14/2021,Bank transfers,39,MasterCard
1736,1,3146.6,Netherlands,3/27/2021,Bank transfers,211,Visa
2365,0,1099.32,Switzerland,3/31/2021,Bank transfers,245,Visa
4057,0,4596.24,Netherlands,1/21/2021,Prepaid cards,144,Amex
8736,1,3632.36,Finland,1/29/2021,Mobile,244,Amex
8835,0,2534.56,Ireland,3/19/2021,Bank transfers,222,Amex
6951,0,3538.12,Finland,1/5/2021,Mobile,201,MasterCard
9003,1,2432.72,Ireland,1/25/2021,Mobile,209,Visa
8610,1,4592.44,Spain,4/1/2021,Prepaid cards,21,JBC
4970,1,4543.12,United States,3/17/2021,Credit cards,257,MasterCard
178,0,3354.64,Netherlands,3/7/2021,E-Wallet,298,JBC
7162,1,3543.92,Finland,2/3/2021,Credit cards,181,MasterCard
6971,0,4778.96,Norway,1/29/2021,Bank transfers,222,Amex
1004,1,3182.72,France,3/30/2021,Credit cards,192,Visa
7192,1,4144.2,Spain,2/14/2021,E-Wallet,225,MasterCard
5691,0,1953.04,Iran,1/8/2021,Mobile,70,MasterCard
6102,0,1163.84,Norway,2/18/2021,Credit cards,71,JBC
4073,1,1243.96,Finland,2/20/2021,Prepaid cards,199,Amex
2952,1,4220.84,Turkey,2/13/2021,Mobile,297,Visa
3026,1,2035.52,United States,2/16/2021,Credit cards,266,Amex
3785,1,4473.76,Switzerland,3/16/2021,Bank transfers,102,Amex
7028,0,4923.44,France,1/15/2021,Prepaid cards,88,MasterCard
3182,1,3312.64,Spain,1/8/2021,Credit cards,83,Visa
6587,1,4436.88,Canada,3/4/2021,Credit cards,5,MasterCard
5194,0,1408.48,Norway,1/23/2021,E-Wallet,40,Amex
3531,0,2423.8,Spain,2/19/2021,Prepaid cards,98,Amex
6726,1,3659.96,Ireland,3/17/2021,Credit cards,35,MasterCard
8319,0,2625.48,United Kingdom,3/31/2021,Prepaid cards,174,MasterCard
9316,0,4500.04,Canada,3/24/2021,E-Wallet,176,Amex
8457,1,1801,Netherlands,3/31/2021,Prepaid cards,9,JBC
4096,1,3650.36,Iran,1/2/2021,Credit cards,224,Amex
5825,1,3767.6,Norway,3/7/2021,Bank transfers,92,MasterCard
6132,1,3522.96,Ireland,3/17/2021,Credit cards,136,JBC
1559,0,3810.04,Germany,3/21/2021,E-Wallet,53,JBC
9371,1,1758.96,United States,3/28/2021,Prepaid cards,54,Amex
2954,0,3096.2,Finland,2/14/2021,Mobile,109,MasterCard
4226,0,3790.92,Brazil,1/24/2021,Mobile,220,JBC
5768,0,3602.6,Turkey,1/10/2021,Prepaid cards,253,Visa
5957,0,1793.08,Ireland,1/11/2021,Bank transfers,52,Visa
5090,0,3297.2,Germany,1/27/2021,Bank transfers,139,JBC
9348,0,2528.44,Switzerland,2/4/2021,Mobile,204,Visa
7300,1,2054.12,France,1/21/2021,Prepaid cards,152,Amex
1312,1,3589.52,New Zealand,1/27/2021,Credit cards,275,JBC
6743,0,3303.84,Denmark,2/19/2021,E-Wallet,177,Visa
9067,0,1728,Spain,3/26/2021,Prepaid cards,74,JBC
913,1,2099.2,Norway,1/25/2021,E-Wallet,35,JBC
3439,1,3311.52,Finland,3/13/2021,Credit cards,225,Amex
319,1,4053.32,Australia,2/16/2021,Mobile,219,JBC
1094,0,4227.6,United States,3/18/2021,E-Wallet,223,JBC
5135,0,1235.72,Turkey,3/27/2021,Bank transfers,158,JBC
8249,0,1360.8,Netherlands,3/23/2021,Prepaid cards,149,JBC
4031,1,3301.96,Ireland,3/29/2021,Mobile,59,MasterCard
8497,0,2742.36,Turkey,3/11/2021,Prepaid cards,243,Visa
835,1,1971.52,Switzerland,1/19/2021,Credit cards,296,MasterCard
7156,0,3290.8,Spain,3/22/2021,Mobile,212,Visa
1751,0,1112.32,France,3/12/2021,Credit cards,264,MasterCard
9269,0,4447.04,Norway,3/8/2021,Bank transfers,114,Visa
7518,1,3793.72,Denmark,2/8/2021,Prepaid cards,220,Amex
2556,1,1593.88,Netherlands,3/2/2021,Credit cards,275,Amex
5202,0,2908.84,Turkey,3/23/2021,Credit cards,265,MasterCard
8406,0,1823.6,Spain,2/26/2021,E-Wallet,251,Amex
9341,0,1823.44,Netherlands,1/13/2021,Credit cards,93,Amex
5673,1,4572.72,Switzerland,1/13/2021,Credit cards,228,Amex
2837,1,3310.24,Finland,2/20/2021,E-Wallet,218,Amex
5019,1,2185.12,Denmark,3/4/2021,E-Wallet,19,JBC
9549,0,4267.44,Turkey,2/19/2021,Mobile,138,MasterCard
1932,1,4833.76,Brazil,3/30/2021,E-Wallet,19,JBC
8416,1,2770.48,France,3/4/2021,Mobile,145,Visa
3186,1,2252.44,Brazil,2/23/2021,Prepaid cards,152,Visa
2896,1,4577.28,United Kingdom,1/4/2021,Bank transfers,41,JBC
636,1,3147.48,Australia,2/25/2021,Credit cards,103,Amex
5827,0,4723.8,Switzerland,1/31/2021,Credit cards,93,JBC
8393,0,2329.4,Denmark,2/14/2021,Credit cards,52,MasterCard
143,0,1060.84,Netherlands,2/5/2021,Bank transfers,103,MasterCard
9813,0,3788.6,Norway,3/19/2021,Credit cards,257,MasterCard
6437,0,1273.52,United States,3/15/2021,Mobile,105,Visa
2300,0,2249.16,Turkey,1/2/2021,Mobile,271,Visa
1811,0,4889.36,United Kingdom,1/12/2021,Bank transfers,129,MasterCard
7261,1,4985,Iran,1/8/2021,E-Wallet,25,Amex
5857,1,4346.44,Switzerland,1/30/2021,E-Wallet,84,Amex
3922,0,3443.56,United States,1/29/2021,Mobile,114,Visa
8035,0,1407.68,Turkey,1/9/2021,Credit cards,175,Visa
3237,0,3292.12,United States,1/2/2021,Bank transfers,136,MasterCard
9666,1,1581,Finland,2/10/2021,Prepaid cards,169,MasterCard
666,1,1927.48,Spain,1/14/2021,Bank transfers,12,Amex
734,1,4249,Ireland,3/14/2021,Bank transfers,198,JBC
4404,0,1257.32,Denmark,2/13/2021,Credit cards,11,JBC
598,1,1815.44,New Zealand,2/19/2021,E-Wallet,192,JBC
4397,0,3795.96,France,1/19/2021,Bank transfers,219,MasterCard
3141,1,2977.04,Finland,3/4/2021,Bank transfers,79,MasterCard
2047,1,2058.88,Germany,3/23/2021,E-Wallet,35,JBC
2140,0,2685.88,Netherlands,2/5/2021,Bank transfers,218,Visa
8222,0,1100.52,France,2/9/2021,Prepaid cards,77,JBC
5052,1,3541.88,Turkey,2/23/2021,Mobile,159,Amex
1878,0,4537.24,France,3/5/2021,Credit cards,206,Visa
1515,0,1899.68,Finland,1/3/2021,Bank transfers,241,JBC
7356,1,2593.08,Turkey,3/10/2021,Prepaid cards,70,Amex
3975,0,1246.8,Finland,1/26/2021,Credit cards,18,MasterCard
2922,1,3545.84,Brazil,3/11/2021,Credit cards,149,Visa
5241,1,3890.04,Norway,2/22/2021,Mobile,110,JBC
1884,0,2162.2,Iran,3/30/2021,Mobile,68,JBC
2367,1,1182.72,Brazil,1/7/2021,Mobile,269,MasterCard
1643,0,4925.64,Denmark,2/14/2021,E-Wallet,5,Amex
9966,0,3594.04,Netherlands,1/23/2021,Credit cards,131,MasterCard
9274,0,2892.28,New Zealand,1/30/2021,Mobile,44,Amex
7506,0,2712.8,Iran,3/9/2021,Mobile,164,Visa
4188,1,3315.28,Iran,1/10/2021,Mobile,297,Amex
4912,1,2788.56,Ireland,2/3/2021,Bank transfers,9,Visa
3316,1,4329.36,Finland,2/4/2021,Bank transfers,49,Visa
6962,0,1896.72,Iran,1/25/2021,Mobile,164,JBC
5914,0,4964.88,Ireland,2/4/2021,Credit cards,167,Visa
2489,1,1182.4,Netherlands,1/15/2021,Bank transfers,212,Visa
9382,1,2785.96,United States,3/30/2021,E-Wallet,66,Amex
5525,1,4095.28,Ireland,3/20/2021,Credit cards,155,MasterCard
111,0,4542.44,Australia,3/15/2021,Bank transfers,107,Visa
8962,1,2025.16,Spain,1/28/2021,Credit cards,74,JBC
2041,1,3199.08,New Zealand,3/3/2021,Prepaid cards,173,Visa
7139,0,2161.68,Denmark,4/1/2021,Credit cards,299,JBC
481,0,1591.88,Finland,3/8/2021,E-Wallet,129,JBC
322,1,2612.24,New Zealand,2/1/2021,Prepaid cards,132,Visa
5364,1,2505.88,Norway,3/2/2021,E-Wallet,51,Amex
2448,1,1770.12,Norway,3/26/2021,Credit cards,242,JBC
8872,1,3779.76,Australia,1/29/2021,Bank transfers,45,JBC
8687,0,2280.96,Turkey,1/10/2021,Credit cards,120,Visa
4462,0,1578.84,France,1/13/2021,Mobile,62,JBC
9899,1,2897.28,Norway,2/8/2021,Prepaid cards,140,Visa
1271,0,2321.48,Turkey,1/3/2021,Credit cards,74,MasterCard
3735,1,4881.04,Spain,3/4/2021,Credit cards,217,JBC
9517,0,1260.28,Turkey,3/18/2021,Prepaid cards,281,MasterCard
4471,1,3710.24,Brazil,3/17/2021,Mobile,115,Amex
1833,1,3341.4,Germany,3/31/2021,Mobile,280,Visa
8019,0,4285.88,Iran,1/30/2021,Prepaid cards,2,MasterCard
3056,1,1820,New Zealand,2/12/2021,E-Wallet,200,Visa
9246,1,2491.88,Germany,1/16/2021,E-Wallet,205,Visa
2009,1,3708.48,Iran,1/4/2021,Credit cards,150,Visa
8149,1,2821.04,Netherlands,1/21/2021,Bank transfers,186,Amex
8770,1,1144.4,Turkey,3/28/2021,Bank transfers,109,Amex
5121,1,3774.12,Spain,3/24/2021,Bank transfers,226,MasterCard
5494,0,4425.76,Brazil,2/5/2021,Prepaid cards,110,JBC
3818,1,3879.56,Switzerland,3/17/2021,Prepaid cards,240,Amex
5443,0,2417.84,Spain,2/24/2021,Credit cards,45,JBC
9320,1,3034.32,Netherlands,2/27/2021,Credit cards,175,Visa
404,0,4753,Iran,1/16/2021,Bank transfers,229,JBC
9239,0,4121.84,Ireland,3/25/2021,Mobile,95,MasterCard
1964,0,2753.72,Spain,1/25/2021,Bank transfers,113,MasterCard
3496,0,2162.64,Norway,1/28/2021,Credit cards,190,JBC
925,0,3881.2,Norway,3/23/2021,Bank transfers,184,Visa
3323,1,2342.04,Brazil,2/16/2021,Mobile,113,Amex
2804,0,1780.68,France,2/20/2021,E-Wallet,268,MasterCard
4044,0,3006.64,Iran,1/1/2021,Credit cards,53,JBC
8284,1,4530.08,France,2/28/2021,Mobile,231,Amex
4804,0,4454.88,New Zealand,3/13/2021,Bank transfers,93,Amex
7719,1,4996.08,Australia,2/15/2021,Mobile,208,Amex
416,0,3529.76,Denmark,2/6/2021,E-Wallet,32,Amex
352,1,4548.6,Australia,1/6/2021,Prepaid cards,278,JBC
3081,0,2608.24,Germany,2/21/2021,Bank transfers,195,MasterCard
7929,0,4213.12,Turkey,2/1/2021,Prepaid cards,136,Visa
2376,0,1103.24,Turkey,2/10/2021,Bank transfers,67,JBC
1534,1,3010.48,Spain,2/21/2021,Credit cards,109,JBC
1382,1,3963.64,Brazil,3/3/2021,Credit cards,190,MasterCard
9558,1,2818.16,United States,3/20/2021,Bank transfers,268,Amex
4827,0,4487.24,United States,1/15/2021,E-Wallet,279,Visa
7175,0,2848.88,New Zealand,3/17/2021,Bank transfers,24,JBC
5124,0,2514.2,Turkey,3/1/2021,Prepaid cards,179,Amex
9778,0,2458.16,Norway,2/3/2021,Mobile,131,Amex
8522,1,3549.72,Iran,3/2/2021,E-Wallet,186,Amex
3719,1,2475.6,Spain,2/5/2021,Mobile,169,JBC
289,1,3395.48,Germany,2/18/2021,E-Wallet,292,Visa
7203,0,4288.52,Ireland,1/1/2021,Mobile,248,MasterCard
8076,1,4388.52,Canada,1/3/2021,Prepaid cards,23,MasterCard
7520,1,1630.44,France,1/12/2021,E-Wallet,115,MasterCard
6941,1,1718.2,United Kingdom,1/8/2021,Mobile,202,JBC
9766,1,3377.6,Norway,2/26/2021,Mobile,18,JBC
5115,1,2095.36,Finland,2/17/2021,E-Wallet,131,JBC
7153,0,1867.44,Denmark,1/5/2021,Bank transfers,255,JBC
2450,0,2313.2,New Zealand,2/21/2021,Bank transfers,194,Visa
633,1,4778.6,Ireland,1/18/2021,Credit cards,128,Amex
3901,0,2749.36,United States,3/6/2021,Prepaid cards,46,Visa
2920,0,3473.52,Spain,3/19/2021,E-Wallet,15,JBC
7896,0,2822.76,Germany,1/11/2021,Credit cards,164,MasterCard
8491,0,1079.76,Canada,1/23/2021,Bank transfers,151,Visa
8804,1,2785.76,Iran,2/3/2021,Bank transfers,233,Visa
4110,1,3814.8,Brazil,1/25/2021,Prepaid cards,193,Amex
4561,0,3874.52,Iran,3/23/2021,Prepaid cards,110,JBC
391,1,4328.36,Finland,1/29/2021,Credit cards,196,Visa
8269,1,2338.44,Netherlands,2/4/2021,Mobile,98,Amex
9501,0,1125.56,Iran,2/13/2021,Mobile,283,Visa
7274,0,2225.76,United Kingdom,1/7/2021,Mobile,237,JBC
4871,1,2421.24,Brazil,3/4/2021,Credit cards,222,JBC
7220,1,3028.08,Canada,2/11/2021,Credit cards,39,Amex
7387,0,1794.08,Norway,3/23/2021,E-Wallet,143,Visa
8547,1,3098.36,Iran,1/15/2021,Prepaid cards,212,JBC
883,0,1461.8,Brazil,3/25/2021,Credit cards,1,Visa
3564,0,2934.2,United States,3/13/2021,Bank transfers,268,Amex
6661,1,4578.24,United Kingdom,2/20/2021,Bank transfers,35,Visa
4794,0,3024.8,Denmark,1/25/2021,E-Wallet,166,JBC
763,1,2541.12,Australia,1/25/2021,Bank transfers,142,Amex
2430,1,3605.44,Spain,1/29/2021,Bank transfers,284,Amex
6003,0,4302.48,United States,3/15/2021,Bank transfers,216,Amex
9575,1,4648.72,Ireland,2/16/2021,E-Wallet,24,JBC
438,1,2246.32,Finland,1/29/2021,Credit cards,49,Amex
1789,0,3261.12,Iran,2/23/2021,E-Wallet,6,MasterCard
8401,0,1440.6,Netherlands,3/24/2021,Prepaid cards,127,Visa
5649,0,2849.24,Turkey,3/26/2021,Bank transfers,277,Amex
1192,0,4585.48,Denmark,1/30/2021,Bank transfers,136,Visa
4423,0,3022.32,Australia,3/26/2021,Credit cards,293,JBC
1370,1,1244,Canada,3/21/2021,Prepaid cards,48,Amex
5810,1,1331,Switzerland,1/29/2021,Prepaid cards,262,Amex
5276,1,3632.12,United Kingdom,4/1/2021,E-Wallet,122,Amex
8030,1,2374.8,Turkey,3/26/2021,Bank transfers,214,JBC
6651,0,3150.92,Finland,2/2/2021,Bank transfers,20,Visa
2961,1,4282.52,New Zealand,1/4/2021,Credit cards,183,JBC
6838,0,4127.28,Norway,3/4/2021,E-Wallet,66,JBC
7733,1,3272.52,Norway,3/11/2021,Credit cards,144,JBC
58,0,3732.36,Denmark,3/24/2021,Mobile,242,MasterCard
2872,1,2692.52,Iran,1/5/2021,Credit cards,65,Visa
8442,0,3857.12,Spain,3/29/2021,Mobile,270,MasterCard
9788,0,1766.72,Finland,1/6/2021,Mobile,246,Amex
7481,1,3997.24,Turkey,1/6/2021,Bank transfers,195,Amex
1618,1,1083.72,Netherlands,3/24/2021,Prepaid cards,68,Amex
4416,0,1592.2,Netherlands,1/14/2021,Bank transfers,114,Visa
5569,1,3784.12,Iran,1/17/2021,Mobile,221,Amex
124,0,3374.96,United States,2/1/2021,Credit cards,171,Amex
156,0,1017.36,Turkey,3/14/2021,Credit cards,12,JBC
423,1,3653.48,Iran,2/18/2021,Credit cards,182,Amex
3030,1,1817.12,New Zealand,1/28/2021,Prepaid cards,279,MasterCard
6814,1,2890.76,Ireland,2/26/2021,E-Wallet,237,JBC
4213,0,2486.36,Iran,1/16/2021,Prepaid cards,106,MasterCard
7324,0,2600.48,Australia,3/22/2021,E-Wallet,79,MasterCard
587,0,4920.96,Norway,3/20/2021,Prepaid cards,13,JBC
116,1,4518.84,Norway,1/8/2021,Bank transfers,63,Amex
7157,0,2660.12,Canada,3/20/2021,Mobile,138,MasterCard
7846,1,1243.56,Australia,3/2/2021,Prepaid cards,244,MasterCard
932,1,4574.48,Netherlands,1/16/2021,E-Wallet,221,MasterCard
4262,1,2732.64,Turkey,1/2/2021,Bank transfers,298,MasterCard
3312,0,2124.52,Canada,2/16/2021,Bank transfers,123,Amex
872,1,3019.4,Denmark,1/9/2021,Bank transfers,80,MasterCard
3781,1,1000.68,Canada,3/3/2021,E-Wallet,86,Visa
2034,1,3125.48,Switzerland,3/18/2021,E-Wallet,288,Visa
4652,1,3321.16,Netherlands,1/16/2021,E-Wallet,151,Visa
2160,1,2520.48,United States,3/21/2021,Credit cards,215,JBC
9368,0,1752.84,Norway,3/6/2021,E-Wallet,132,Visa
1571,0,4670.64,Norway,3/26/2021,E-Wallet,77,Amex
9612,1,2271.84,Australia,2/6/2021,Credit cards,229,JBC
6845,0,3108.96,Finland,2/15/2021,E-Wallet,44,Visa
6729,1,3397.44,Ireland,3/5/2021,Bank transfers,277,JBC
911,0,2796.48,United Kingdom,3/27/2021,Bank transfers,127,Amex
9280,0,2448.76,United States,3/23/2021,E-Wallet,220,JBC
7072,0,4917.16,Norway,2/16/2021,Credit cards,117,MasterCard
878,1,1999.96,Ireland,2/21/2021,Bank transfers,259,MasterCard
7136,0,1051.68,New Zealand,2/19/2021,Prepaid cards,203,MasterCard
3262,0,4167.84,Denmark,3/13/2021,Bank transfers,10,Amex
9132,1,4627.48,Finland,3/25/2021,Credit cards,18,JBC
4623,1,3975.84,Australia,2/1/2021,Credit cards,100,Amex
9859,1,1522.84,United States,3/13/2021,Credit cards,111,Amex
4791,1,4409.24,Australia,1/20/2021,Mobile,136,MasterCard
2472,1,2273.08,United Kingdom,2/5/2021,Bank transfers,23,MasterCard
1555,0,2920.76,New Zealand,1/19/2021,Credit cards,250,MasterCard
6309,0,4570.68,Finland,4/1/2021,Bank transfers,81,JBC
4028,1,3201.68,Denmark,2/13/2021,Bank transfers,209,JBC
8617,1,1540.48,Australia,1/18/2021,Mobile,227,Amex
5708,1,2268.88,Denmark,2/23/2021,Credit cards,290,Amex
1212,1,2115.8,Ireland,2/19/2021,E-Wallet,172,Visa
1999,0,2530.68,Finland,1/1/2021,E-Wallet,49,JBC
6246,1,1563.4,Spain,2/14/2021,Bank transfers,2,MasterCard
7994,0,4111.8,Norway,3/29/2021,Mobile,89,MasterCard
2012,1,1511.4,Brazil,2/8/2021,Credit cards,166,Visa
8014,1,2016.56,Switzerland,1/21/2021,Credit cards,153,JBC
6322,1,1359.08,United Kingdom,3/13/2021,Bank transfers,13,JBC
8735,0,4990.56,Australia,2/10/2021,E-Wallet,109,Amex
2586,1,2769.08,Iran,1/2/2021,E-Wallet,175,Amex
5368,0,1890.16,Finland,2/12/2021,Mobile,248,Visa
9833,0,1807.28,Switzerland,3/1/2021,Prepaid cards,131,Visa
8139,1,3992.92,France,3/22/2021,Prepaid cards,119,MasterCard
6772,0,3440.2,Norway,2/2/2021,Mobile,43,JBC
8510,1,3007.88,France,3/24/2021,Bank transfers,61,JBC
2560,0,2503.08,Spain,1/17/2021,Mobile,50,MasterCard
2944,1,2914.28,Canada,1/13/2021,Mobile,119,Amex
3127,0,3518.64,United States,1/21/2021,Mobile,120,Visa
837,0,2738.36,Germany,3/11/2021,Prepaid cards,188,Amex
9974,0,1637.64,Australia,3/28/2021,E-Wallet,54,Visa
7172,0,3474.96,Germany,3/22/2021,Prepaid cards,10,MasterCard
113,0,4678.32,Spain,2/2/2021,Prepaid cards,281,Visa
611,1,4300.64,Spain,1/6/2021,Credit cards,217,JBC
1890,0,1961.48,Iran,2/16/2021,Mobile,242,MasterCard
5466,0,1865.28,France,2/26/2021,Mobile,31,Visa
936,1,1160.64,Australia,2/18/2021,Mobile,169,JBC
2067,1,1428.12,Iran,1/26/2021,Prepaid cards,28,Visa
9905,0,4851.28,Iran,2/6/2021,Bank transfers,264,MasterCard
1604,0,2132.56,Iran,3/6/2021,E-Wallet,133,JBC
3271,0,4836.96,Iran,3/21/2021,Mobile,97,Amex
3970,1,4712.32,Iran,3/12/2021,Mobile,196,MasterCard
134,0,4870.96,Germany,2/7/2021,Bank transfers,286,Amex
3768,1,4812.04,New Zealand,3/24/2021,Prepaid cards,108,Amex
2979,1,2483.16,Denmark,1/24/2021,Credit cards,122,Visa
2674,1,2488.4,Finland,1/9/2021,Bank transfers,50,JBC
9069,1,3805.28,Turkey,1/30/2021,Prepaid cards,263,Visa
9015,0,1815.64,Netherlands,2/23/2021,Mobile,66,JBC
1716,1,3982.96,Germany,3/27/2021,Prepaid cards,35,Amex
1122,0,3862.88,Canada,3/1/2021,Prepaid cards,212,JBC
2485,0,1063.04,Germany,1/6/2021,Bank transfers,113,Visa
4625,1,3192.44,Ireland,3/10/2021,Mobile,220,Amex
5352,0,3735,Iran,3/4/2021,Mobile,281,JBC
1511,1,1229.24,United States,1/7/2021,Bank transfers,231,JBC
6458,0,4092.04,Switzerland,2/4/2021,E-Wallet,80,Visa
2005,1,1746.2,Iran,2/16/2021,Mobile,53,MasterCard
263,0,4789.48,Denmark,3/12/2021,Credit cards,267,JBC
8435,0,4833.12,Netherlands,2/10/2021,Prepaid cards,83,Amex
2026,0,4041.48,Netherlands,2/23/2021,Credit cards,42,Amex
7540,1,3191.52,Brazil,1/13/2021,Bank transfers,28,JBC
8090,1,4802.84,United Kingdom,2/14/2021,Bank transfers,259,Visa
314,1,2402.04,United States,2/10/2021,Bank transfers,180,Visa
2259,1,3379.6,Germany,2/4/2021,Credit cards,116,JBC
5158,0,2733.16,Netherlands,3/22/2021,Credit cards,118,Amex
7996,1,4559.48,Netherlands,3/10/2021,Bank transfers,254,Visa
4351,0,2110.92,Netherlands,3/17/2021,Prepaid cards,263,Amex
4633,0,1502.8,Ireland,1/6/2021,Credit cards,81,JBC
2116,0,1731.12,Norway,1/11/2021,E-Wallet,293,JBC
506,0,2187.24,Spain,3/31/2021,Bank transfers,300,Visa
5917,0,2589.4,New Zealand,3/20/2021,Bank transfers,117,Amex
1101,1,2014.32,Canada,1/29/2021,E-Wallet,233,JBC
1067,1,1319.84,United Kingdom,3/23/2021,Mobile,118,Amex
690,0,3499.4,New Zealand,1/10/2021,E-Wallet,46,Amex
652,0,4775.84,Denmark,1/19/2021,E-Wallet,173,Visa
1066,0,3972.44,Turkey,2/26/2021,Prepaid cards,181,Visa
9300,0,3078.28,Finland,3/8/2021,Prepaid cards,252,Visa
104,0,4054.68,Switzerland,3/8/2021,E-Wallet,177,JBC
8353,0,2143.64,Brazil,1/4/2021,Mobile,120,Visa
8913,0,3676.04,Brazil,3/6/2021,Mobile,141,MasterCard
2391,1,2912.24,Denmark,1/15/2021,Credit cards,245,JBC
6066,0,1607.96,Spain,3/28/2021,Credit cards,273,JBC
4910,1,2388.72,France,3/23/2021,Bank transfers,205,Amex
8726,0,3116.72,Australia,3/11/2021,E-Wallet,300,Visa
2983,0,1147.68,Denmark,2/12/2021,Mobile,71,MasterCard
1115,1,3748.44,Finland,1/24/2021,E-Wallet,121,Amex
1963,0,3301.96,Switzerland,1/3/2021,Bank transfers,137,MasterCard
2538,1,2288.64,Australia,2/18/2021,E-Wallet,57,MasterCard
9468,1,1426.52,Norway,3/19/2021,Prepaid cards,32,MasterCard
72,0,2075.4,Norway,2/9/2021,Mobile,113,MasterCard
5612,1,1110.44,Turkey,1/12/2021,Credit cards,180,MasterCard
